transaction_id,session_id,user_id,timestamp,amount,recipient_id,recipient_is_new,hour_of_day,day_of_week
T196356,S196356,U102657,2026-07-27 20:57:36.722426,4099.370117565528,R771505,False,20,0
T196357,S196357,U102657,2026-07-28 02:45:06.973724,3261.958040277902,R846914,False,2,1
T196358,S196358,U102657,2026-07-30 21:50:36.391073,2571.6030102403834,R193475,False,21,3
T196359,S196359,U102657,2026-08-01 02:45:55.987220,2838.163483598194,R332800,True,2,5
T196360,S196360,U102657,2026-08-01 19:44:40.195025,8700.127690576368,R193475,False,19,5
T196361,S196361,U102657,2026-08-03 19:39:49.873700,7840.265763872267,R771505,False,19,0
T196362,S196362,U102657,2026-08-04 03:53:05.027065,5929.914600413957,R497878,False,3,1
T196363,S196363,U102657,2026-08-06 06:11:55.197874,2086.6829786484286,R846914,False,6,3
T196364,S196364,U102657,2026-08-06 20:47:19.671584,4946.542614718584,R497878,False,20,3
T196365,S196365,U102657,2026-08-07 21:29:01.823642,5710.629586019569,R281609,True,21,4
T196366,S196366,U102657,2026-08-08 15:29:20.212090,7098.557056322812,R193475,False,15,5
T196367,S196367,U102657,2026-08-11 09:21:52.588376,4719.461592106863,R554719,False,9,1
T196368,S196368,U102657,2026-08-13 01:32:48.374851,4141.951036866885,R497878,False,1,3
T196369,S196369,U102657,2026-08-14 01:52:42.732948,9107.039444729033,R846914,False,1,4
T196370,S196370,U102657,2026-08-17 00:23:12.694636,4031.8613671574585,R599836,False,0,0
T196371,S196371,U102657,2026-08-17 11:05:46.625520,5225.005869374488,R330425,True,11,0
T196372,S196372,U102657,2026-08-18 18:01:10.230183,5969.648103459948,R771505,False,18,1
T196373,S196373,U102657,2026-08-20 07:37:39.908576,6848.72779023182,R209481,True,7,3
T196374,S196374,U102657,2026-08-21 16:33:55.648701,2082.8164409380324,R867870,False,16,4
T196375,S196375,U102657,2026-08-23 06:16:59.586734,4937.096051733418,R846914,False,6,6
T196376,S196376,U102657,2026-08-25 10:44:59.310857,5096.517790509402,R554719,False,10,1
T196377,S196377,U102657,2026-08-26 10:08:26.041326,8281.92516584141,R193475,False,10,2
T196378,S196378,U102657,2026-08-26 23:17:28.337836,5405.117510419714,R771505,False,23,2
T196379,S196379,U102657,2026-08-27 06:08:33.297412,6802.060941550615,R317658,True,6,3
T196380,S196380,U102657,2026-08-28 08:15:57.797759,2772.3175413278423,R193475,False,8,4
T196381,S196381,U102657,2026-08-29 04:09:34.270544,4568.607758308044,R867870,False,4,5
T196382,S196382,U102657,2026-08-30 09:11:00.185774,4231.832319091784,R599836,False,9,6
T196383,S196383,U102658,2026-06-03 16:27:01.186978,4037.0129249303027,R969859,True,16,2
T196384,S196384,U102658,2026-06-06 08:39:23.812004,7321.638713585558,R778465,False,8,5
T196385,S196385,U102658,2026-06-14 20:00:08.115653,4701.360128080635,R777457,True,20,6
T196386,S196386,U102658,2026-06-28 04:55:44.921182,3560.7319690026693,R557139,False,4,6
T196387,S196387,U102658,2026-06-29 14:12:19.194005,2307.869567744169,R951993,False,14,0
T196388,S196388,U102658,2026-07-04 21:02:48.133876,6247.081403306498,R405790,True,21,5
T196389,S196389,U102658,2026-07-06 04:55:31.067709,3492.3703020465005,R557139,False,4,0
T196390,S196390,U102658,2026-07-09 15:44:51.919671,3147.284005231684,R557139,False,15,3
T196391,S196391,U102658,2026-07-14 13:13:07.453454,3462.6581288833286,R178463,False,13,1
T196392,S196392,U102658,2026-07-20 10:13:51.699045,4359.78037764271,R154402,True,10,0
T196393,S196393,U102658,2026-07-22 22:58:56.235115,5604.7508820637895,R391737,True,22,2
T196394,S196394,U102658,2026-07-26 09:41:11.309526,2665.0455627660117,R951993,False,9,6
T196395,S196395,U102658,2026-08-02 21:36:16.198852,2774.728285382468,R778465,False,21,6
T196396,S196396,U102658,2026-08-04 12:29:34.859380,4418.80907557101,R942040,True,12,1
T196397,S196397,U102658,2026-08-05 08:01:00.201290,3390.7055286562045,R178463,False,8,2
T196398,S196398,U102658,2026-08-05 13:38:55.709024,3623.7838390530123,R778465,False,13,2
T196399,S196399,U102658,2026-08-06 08:49:42.983345,6232.05068015048,R557139,False,8,3
T196400,S196400,U102658,2026-08-15 07:05:10.561338,10987.179573268822,R924719,False,7,5
T196401,S196401,U102658,2026-08-22 07:14:14.338906,3788.352674990502,R942571,True,7,5
T196402,S196402,U102658,2026-08-26 16:07:30.694690,6075.915598014743,R557139,False,16,2
T196403,S196403,U102658,2026-08-27 01:02:48.278672,3609.0393932832194,R557139,False,1,3
T196404,S196404,U102659,2026-08-26 23:00:51.923885,9181.327793465252,R978567,False,23,2
T196405,S196405,U102659,2026-08-28 14:43:06.113284,5995.271892165871,R978567,False,14,4
T196406,S196406,U102659,2026-08-29 13:02:35.841162,7980.06111420729,R601708,False,13,5
T196407,S196407,U102660,2026-06-02 07:08:34.105108,4829.37521295894,R544928,False,7,1
T196408,S196408,U102660,2026-06-03 18:02:16.192219,4366.999131238594,R544928,False,18,2
T196409,S196409,U102660,2026-06-04 17:23:54.973720,8907.268402646576,R466249,False,17,3
T196410,S196410,U102660,2026-06-06 02:17:43.488573,9275.659846807788,R544928,False,2,5
T196411,S196411,U102660,2026-06-08 14:07:53.821649,5237.802347863076,R466249,False,14,0
T196412,S196412,U102660,2026-06-08 15:37:34.913821,6219.364232180133,R544928,False,15,0
T196413,S196413,U102660,2026-06-09 05:47:33.117356,8076.463384989041,R466249,False,5,1
T196414,S196414,U102660,2026-06-10 00:18:41.276635,7780.662080681979,R544928,False,0,2
T196415,S196415,U102660,2026-06-14 17:00:55.687612,7192.046978023996,R466249,False,17,6
T196416,S196416,U102660,2026-06-21 14:42:57.551948,6171.8874908358275,R544928,False,14,6
T196417,S196417,U102660,2026-06-22 14:15:01.008496,10775.351468711366,R544928,False,14,0
T196418,S196418,U102660,2026-06-24 03:25:24.678002,5668.237465226055,R544928,False,3,2
T196419,S196419,U102660,2026-06-25 08:27:13.581594,10919.091426826799,R466249,False,8,3
T196420,S196420,U102660,2026-07-03 05:34:08.716178,4752.587357958527,R544928,False,5,4
T196421,S196421,U102660,2026-07-03 18:22:00.001346,8880.58533258876,R544928,False,18,4
T196422,S196422,U102660,2026-07-04 11:44:09.150334,8671.578416307573,R466249,False,11,5
T196423,S196423,U102660,2026-07-04 21:20:49.591101,6263.664211647233,R544928,False,21,5
T196424,S196424,U102660,2026-07-05 23:50:42.449960,6299.031394041548,R466249,False,23,6
T196425,S196425,U102660,2026-07-13 04:35:55.716787,3891.4125305929683,R544928,False,4,0
T196426,S196426,U102660,2026-07-15 09:10:31.547396,7732.868909426091,R466249,False,9,2
T196427,S196427,U102660,2026-07-19 04:09:36.666205,6262.848678421134,R466249,False,4,6
T196428,S196428,U102660,2026-07-23 15:08:30.510109,6991.859948812858,R544928,False,15,3
T196429,S196429,U102660,2026-07-24 16:07:26.479393,11251.951338643783,R922706,True,16,4
T196430,S196430,U102660,2026-07-25 14:08:09.069226,5383.630699444101,R544928,False,14,5
T196431,S196431,U102660,2026-07-27 09:05:03.146453,5869.300014939467,R544928,False,9,0
T196432,S196432,U102660,2026-07-28 19:48:16.719551,7432.908245882229,R466249,False,19,1
T196433,S196433,U102660,2026-08-03 00:24:00.522679,3493.948084007486,R544928,False,0,0
T196434,S196434,U102660,2026-08-03 02:54:32.190786,8091.15824932403,R544928,False,2,0
T196435,S196435,U102660,2026-08-04 06:10:33.321921,9725.315408798078,R466249,False,6,1
T196436,S196436,U102660,2026-08-04 06:18:15.570748,3110.7411766842915,R293870,True,6,1
T196437,S196437,U102660,2026-08-05 18:44:38.111504,7054.2794629046275,R466249,False,18,2
T196438,S196438,U102660,2026-08-06 11:58:22.543777,4525.100039335583,R544928,False,11,3
T196439,S196439,U102660,2026-08-10 21:13:45.160423,7811.649328612786,R544928,False,21,0
T196440,S196440,U102660,2026-08-12 07:09:14.884222,8510.898299295688,R544928,False,7,2
T196441,S196441,U102660,2026-08-12 16:30:10.958924,7036.625725358001,R466249,False,16,2
T196442,S196442,U102660,2026-08-12 18:03:23.921048,7848.960896250941,R544928,False,18,2
T196443,S196443,U102660,2026-08-13 16:35:11.908425,10017.478872941292,R466249,False,16,3
T196444,S196444,U102660,2026-08-13 17:49:59.200957,7695.108844032187,R544928,False,17,3
T196445,S196445,U102660,2026-08-16 12:10:11.707632,12647.897794341508,R544928,False,12,6
T196446,S196446,U102660,2026-08-18 16:19:41.005009,7393.379277565517,R544928,False,16,1
T196447,S196447,U102660,2026-08-18 23:42:55.395910,8989.786470809293,R866547,True,23,1
T196448,S196448,U102660,2026-08-19 22:38:09.707586,4920.936473262834,R466249,False,22,2
T196449,S196449,U102660,2026-08-22 04:28:52.026721,9499.937051435745,R294786,True,4,5
T196450,S196450,U102660,2026-08-23 18:07:36.773999,4946.480301240139,R544928,False,18,6
T196451,S196451,U102660,2026-08-26 05:02:35.774007,8605.60857464987,R399405,True,5,2
T196452,S196452,U102660,2026-08-26 15:38:39.231564,4656.750128615332,R544928,False,15,2
T196453,S196453,U102660,2026-08-27 23:06:28.334647,10866.872559464711,R544928,False,23,3
T196454,S196454,U102660,2026-08-28 10:52:31.298741,15485.700794472177,R877589,True,10,4
T196455,S196455,U102661,2026-06-07 21:07:33.876049,3255.8316069905045,R538407,False,21,6
T196456,S196456,U102661,2026-06-08 06:19:07.535889,6196.384973138093,R397676,False,6,0
T196457,S196457,U102661,2026-06-10 05:21:02.221722,3217.932103237636,R538407,False,5,2
T196458,S196458,U102661,2026-06-17 12:58:19.853150,2028.9778757351755,R322354,True,12,2
T196459,S196459,U102661,2026-06-17 15:44:49.857366,1972.634401468403,R538407,False,15,2
T196460,S196460,U102661,2026-06-17 22:31:29.727637,1938.4682580223268,R397676,False,22,2
T196461,S196461,U102661,2026-06-18 00:35:00.146941,2612.2139259197743,R397676,False,0,3
T196462,S196462,U102661,2026-06-18 07:42:35.202215,3787.0115537037327,R538407,False,7,3
T196463,S196463,U102661,2026-06-21 12:25:02.388643,3110.3121374753673,R544042,True,12,6
T196464,S196464,U102661,2026-06-21 14:42:49.631632,2811.7331276188443,R538407,False,14,6
T196465,S196465,U102661,2026-06-22 03:38:41.360287,3036.5423001710087,R397676,False,3,0
T196466,S196466,U102661,2026-06-25 17:16:38.534555,4031.5817551178948,R538407,False,17,3
T196467,S196467,U102661,2026-06-26 11:24:22.129318,5839.886953378586,R538407,False,11,4
T196468,S196468,U102661,2026-06-26 16:19:14.776946,2657.0614605235082,R397676,False,16,4
T196469,S196469,U102661,2026-06-27 21:29:49.064344,2728.989803799934,R538407,False,21,5
T196470,S196470,U102661,2026-07-02 15:34:31.998381,2595.1816255255517,R397676,False,15,3
T196471,S196471,U102661,2026-07-05 19:43:31.587517,4010.3676008146235,R910964,True,19,6
T196472,S196472,U102661,2026-07-08 18:53:49.475660,3651.3748767852726,R397676,False,18,2
T196473,S196473,U102661,2026-07-10 18:47:36.443312,5400.460700372036,R538407,False,18,4
T196474,S196474,U102661,2026-07-12 20:13:11.176870,2564.743920867218,R397676,False,20,6
T196475,S196475,U102661,2026-07-12 21:47:03.567121,2236.459495589792,R538407,False,21,6
T196476,S196476,U102661,2026-07-13 11:37:37.882897,3187.774802814121,R397676,False,11,0
T196477,S196477,U102661,2026-07-21 10:05:16.909144,2925.805897205528,R538407,False,10,1
T196478,S196478,U102661,2026-07-25 12:40:18.619499,1969.5228386826525,R397676,False,12,5
T196479,S196479,U102661,2026-08-03 03:32:24.754005,2558.1566607819664,R538407,False,3,0
T196480,S196480,U102661,2026-08-06 06:44:40.712144,3478.0434208768233,R397676,False,6,3
T196481,S196481,U102661,2026-08-12 21:28:14.532339,2583.71756975121,R538407,False,21,2
T196482,S196482,U102661,2026-08-15 04:55:38.448617,2935.5335962793492,R397676,False,4,5
T196483,S196483,U102661,2026-08-25 06:39:18.835839,2339.7400098079233,R397676,False,6,1
T196484,S196484,U102661,2026-08-30 07:54:55.868193,2596.13690526016,R397676,False,7,6
T196485,S196485,U102662,2026-06-01 12:15:00.061001,4419.252960070574,R114603,False,12,0
T196486,S196486,U102662,2026-06-07 13:49:51.512497,1537.7624480810027,R252517,True,13,6
T196487,S196487,U102662,2026-06-07 20:30:31.063552,3511.543076239746,R256306,True,20,6
T196488,S196488,U102662,2026-06-08 03:25:27.226702,1926.5617327687614,R470836,False,3,0
T196489,S196489,U102662,2026-06-10 08:23:39.964420,1478.8671094918914,R497943,True,8,2
T196490,S196490,U102662,2026-06-11 07:51:27.237204,2339.996841497168,R443486,False,7,3
T196491,S196491,U102662,2026-06-12 10:43:53.941633,4657.020414013088,R470836,False,10,4
T196492,S196492,U102662,2026-06-12 15:21:39.144581,2527.6783881149836,R650513,False,15,4
T196493,S196493,U102662,2026-06-14 23:12:21.839256,4614.490730664569,R470836,False,23,6
T196494,S196494,U102662,2026-06-15 12:23:53.637784,3185.043288373234,R608486,False,12,0
T196495,S196495,U102662,2026-06-17 08:35:40.723665,8289.566038610761,R650513,False,8,2
T196496,S196496,U102662,2026-06-17 18:41:58.626666,4656.333596749708,R889631,True,18,2
T196497,S196497,U102662,2026-06-18 00:26:04.368175,4487.012114834659,R470836,False,0,3
T196498,S196498,U102662,2026-06-20 12:14:28.918608,4987.82811126025,R114603,False,12,5
T196499,S196499,U102662,2026-06-22 03:21:22.054632,6552.19856944426,R650513,False,3,0
T196500,S196500,U102662,2026-06-23 11:06:42.659338,2767.833680028119,R643468,True,11,1
T196501,S196501,U102662,2026-06-24 01:39:19.668478,3603.325838228633,R470836,False,1,2
T196502,S196502,U102662,2026-06-26 16:05:37.803072,2760.441898527797,R114603,False,16,4
T196503,S196503,U102662,2026-06-27 05:31:57.996983,3098.426388391142,R443486,False,5,5
T196504,S196504,U102662,2026-06-27 19:33:36.316978,4736.041243871261,R369762,True,19,5
T196505,S196505,U102662,2026-06-28 11:57:26.724424,7450.612848242647,R470836,False,11,6
T196506,S196506,U102662,2026-06-29 00:46:03.779684,5902.087071309488,R114603,False,0,0
T196507,S196507,U102662,2026-06-29 01:17:56.909594,5502.22628652129,R608486,False,1,0
T196508,S196508,U102662,2026-07-03 05:49:11.550724,2775.464439081474,R608486,False,5,4
T196509,S196509,U102662,2026-07-03 23:27:51.048900,6084.902042761835,R470836,False,23,4
T196510,S196510,U102662,2026-07-04 01:22:46.628166,2790.8204807857674,R443486,False,1,5
T196511,S196511,U102662,2026-07-04 14:42:46.392822,3752.282738400249,R470836,False,14,5
T196512,S196512,U102662,2026-07-05 05:34:16.911367,3699.3390164769407,R608486,False,5,6
T196513,S196513,U102662,2026-07-06 07:59:57.879136,4531.249922110487,R443486,False,7,0
T196514,S196514,U102662,2026-07-07 14:08:52.561502,4379.053434216519,R498167,False,14,1
T196515,S196515,U102662,2026-07-08 16:41:18.401726,2945.5520026020176,R650513,False,16,2
T196516,S196516,U102662,2026-07-09 14:07:15.747385,3145.595243010486,R498167,False,14,3
T196517,S196517,U102662,2026-07-10 03:34:27.948441,5049.919772760946,R498167,False,3,4
T196518,S196518,U102662,2026-07-12 14:18:52.649279,4441.997319058063,R470836,False,14,6
T196519,S196519,U102662,2026-07-12 16:04:41.976965,5722.1946685101375,R470836,False,16,6
T196520,S196520,U102662,2026-07-20 13:59:07.850463,8217.592753597652,R763668,True,13,0
T196521,S196521,U102662,2026-07-25 00:36:51.154170,2945.7472959292504,R608486,False,0,5
T196522,S196522,U102662,2026-07-26 06:38:44.004857,9644.327020420642,R443486,False,6,6
T196523,S196523,U102662,2026-07-28 07:27:24.869555,3473.5839909553983,R498167,False,7,1
T196524,S196524,U102662,2026-07-30 02:48:32.501715,2325.405213956464,R114603,False,2,3
T196525,S196525,U102662,2026-07-30 18:24:04.807090,6212.581884990954,R498167,False,18,3
T196526,S196526,U102662,2026-08-02 00:41:08.004069,3358.7634385796655,R608486,False,0,6
T196527,S196527,U102662,2026-08-02 04:06:46.916162,4790.267328783856,R114603,False,4,6
T196528,S196528,U102662,2026-08-02 13:20:03.243194,4773.27582860437,R608486,False,13,6
T196529,S196529,U102662,2026-08-04 20:06:59.708966,4860.721267410909,R608486,False,20,1
T196530,S196530,U102662,2026-08-07 12:03:56.710494,4586.767314906846,R114603,False,12,4
T196531,S196531,U102662,2026-08-11 09:42:01.724535,1751.1534418230062,R498410,True,9,1
T196532,S196532,U102662,2026-08-12 13:31:26.025232,8024.589928092186,R114603,False,13,2
T196533,S196533,U102662,2026-08-17 18:08:49.725573,5632.698689031162,R443486,False,18,0
T196534,S196534,U102662,2026-08-18 16:01:04.090743,4155.700898658221,R470836,False,16,1
T196535,S196535,U102662,2026-08-19 01:15:25.318272,2357.8111489937587,R470836,False,1,2
T196536,S196536,U102662,2026-08-21 23:09:15.831750,6485.620241071609,R104093,True,23,4
T196537,S196537,U102662,2026-08-23 18:34:43.911874,10891.09488490671,R650513,False,18,6
T196538,S196538,U102662,2026-08-25 06:04:00.102579,3119.2886499510437,R498167,False,6,1
T196539,S196539,U102662,2026-08-26 11:45:01.092883,5540.438239063029,R114603,False,11,2
T196540,S196540,U102664,2026-06-01 18:38:32.123286,20990.937460626963,R758886,False,18,0
T196541,S196541,U102664,2026-06-02 14:46:03.052275,16833.275539421287,R887293,True,14,1
T196542,S196542,U102664,2026-06-05 15:46:15.895501,16146.886643747179,R840096,True,15,4
T196543,S196543,U102664,2026-06-05 22:15:39.433797,22864.607223704916,R236765,False,22,4
T196544,S196544,U102664,2026-06-07 05:04:15.333126,32394.261935099545,R236765,False,5,6
T196545,S196545,U102664,2026-06-10 05:41:51.037924,19892.817413138044,R527717,False,5,2
T196546,S196546,U102664,2026-06-10 15:59:15.672377,26975.381315336464,R527717,False,15,2
T196547,S196547,U102664,2026-06-14 12:49:27.562636,22498.729573438504,R899817,False,12,6
T196548,S196548,U102664,2026-06-16 11:32:11.548904,24295.5520936819,R899817,False,11,1
T196549,S196549,U102664,2026-06-19 02:05:19.549019,17578.969843663668,R899817,False,2,4
T196550,S196550,U102664,2026-06-24 20:40:25.130406,6839.967107305175,R758886,False,20,2
T196551,S196551,U102664,2026-06-26 00:03:19.172566,11078.259870613892,R758886,False,0,4
T196552,S196552,U102664,2026-06-29 17:40:56.802688,21167.648010544184,R527717,False,17,0
T196553,S196553,U102664,2026-06-29 22:15:13.144753,19249.273713435476,R236765,False,22,0
T196554,S196554,U102664,2026-07-01 22:44:54.043550,24816.235836515076,R527717,False,22,2
T196555,S196555,U102664,2026-07-03 07:55:54.076021,21512.702104448395,R758886,False,7,4
T196556,S196556,U102664,2026-07-06 03:38:33.455087,27068.64412772649,R527717,False,3,0
T196557,S196557,U102664,2026-07-06 05:58:35.379284,31181.829313264963,R353300,True,5,0
T196558,S196558,U102664,2026-07-08 12:08:00.481259,31246.59452407523,R899817,False,12,2
T196559,S196559,U102664,2026-07-08 14:30:42.295602,17072.89458470923,R899817,False,14,2
T196560,S196560,U102664,2026-07-09 07:07:40.703585,17585.388508004973,R236765,False,7,3
T196561,S196561,U102664,2026-07-13 13:54:24.514612,25056.818494330644,R899817,False,13,0
T196562,S196562,U102664,2026-07-17 13:27:12.702939,27049.47960541995,R527717,False,13,4
T196563,S196563,U102664,2026-07-17 16:03:26.062811,23590.054220028953,R758886,False,16,4
T196564,S196564,U102664,2026-07-18 07:31:59.662539,22143.65551525659,R236765,False,7,5
T196565,S196565,U102664,2026-07-18 18:49:15.436368,38726.88093231175,R899817,False,18,5
T196566,S196566,U102664,2026-07-21 00:11:07.535806,25278.63278106157,R549116,True,0,1
T196567,S196567,U102664,2026-07-21 11:54:38.581453,20454.454321910187,R899817,False,11,1
