user_id,channel,account_age_days,history_status,cohort_age_band,cohort_txn_band,baseline_avg_amount,baseline_hour_mode,baseline_recipient_count
U102865,app,60,established,1-3mo,small,735.6604903938729,14,4
U102866,ussd,111,established,established,medium,9843.681758733794,19,2
U102867,app,315,established,established,medium,5182.050828407784,9,2
U102868,ussd,120,established,established,small,1533.1835258672138,19,2
U102869,app,401,established,established,large,96273.48867062121,17,4
U102870,app,524,established,established,small,1000.2085671061575,21,7
U102871,app,888,established,established,medium,10956.66671667622,9,5
U102872,ussd,91,established,established,medium,6839.968924632022,10,6
U102873,app,532,established,established,medium,11708.276040626035,14,10
U102874,ussd,639,established,established,medium,12620.431465652144,21,3
U102875,app,401,established,established,medium,11649.397681232498,9,14
U102876,app,359,established,established,medium,10351.569989438014,10,5
U102877,app,658,established,established,small,3867.2311416270013,17,1
U102878,app,402,established,established,small,1762.7327617474182,10,6
U102879,ussd,567,established,established,small,3584.4432586799294,12,4
U102880,app,10,cold_start,new,small,1435.0915576024258,10,6
U102881,ussd,496,established,established,small,1484.1193219535394,10,12
U102882,ussd,544,established,established,small,3046.692586975608,19,4
U102883,ussd,7,cold_start,new,small,2355.9052730548556,21,7
U102884,ussd,822,established,established,medium,7030.428875511579,17,5
U102885,ussd,202,established,established,small,2571.9795056186867,12,3
U102886,ussd,808,established,established,medium,6324.183466688677,14,3
U102887,ussd,744,established,established,small,4523.754762358434,17,2
U102888,ussd,849,established,established,small,3509.852253157465,19,2
U102889,ussd,12,cold_start,new,large,34846.28646557156,12,1
U102890,app,765,established,established,medium,8736.072675256424,12,3
U102891,ussd,617,established,established,small,4538.118765297211,12,2
U102892,app,516,established,established,medium,6233.034438113295,10,1
U102893,ussd,501,established,established,small,3300.3343142359777,14,5
U102894,ussd,227,established,established,medium,12117.62749220655,10,2
U102895,ussd,862,established,established,small,3299.0134269968034,21,3
U102896,ussd,180,established,established,small,4241.375878685907,9,3
U102897,ussd,317,established,established,medium,5665.510591260185,19,6
U102898,ussd,282,established,established,medium,8245.213093984838,19,5
U102899,app,703,established,established,small,3386.4450110313874,19,3
U102900,app,816,established,established,medium,13956.785191421006,19,2
U102901,app,636,established,established,medium,12162.624429507285,14,4
U102902,app,467,established,established,small,3768.11407373238,10,3
U102903,ussd,71,established,1-3mo,small,4815.518523325113,12,2
U102904,ussd,730,established,established,small,942.6263660275904,14,4
U102905,ussd,320,established,established,medium,10700.428998526428,19,6
U102906,app,73,established,1-3mo,medium,5801.095569198539,14,2
U102907,ussd,241,established,established,medium,14709.369004087215,10,4
U102908,app,867,established,established,medium,8173.980781048942,12,8
U102909,ussd,767,established,established,medium,9274.32358461578,12,2
U102910,ussd,686,established,established,small,4367.288676551333,9,1
U102911,app,387,established,established,small,2974.474950675033,9,2
U102912,app,775,established,established,medium,9820.000134899356,17,5
U102913,app,4,cold_start,new,medium,6228.678112036812,19,7
U102914,app,10,cold_start,new,medium,10649.964611515677,21,1
U102915,app,580,established,established,medium,6726.1088593460245,12,3
U102916,app,173,established,established,medium,10375.706577805458,9,4
U102917,app,676,established,established,large,33883.63996686655,10,2
U102918,app,8,cold_start,new,small,1894.4076833692234,12,3
U102919,app,662,established,established,small,4192.618516380798,17,2
U102920,ussd,694,established,established,small,4997.020589610317,14,8
U102921,app,446,established,established,small,3255.72992027331,12,4
U102922,ussd,329,established,established,medium,25246.768156805378,10,2
U102923,app,643,established,established,small,3990.611134314526,21,2
U102924,app,746,established,established,small,4889.238188230739,19,4
U102925,app,174,established,established,small,1628.8878097654886,19,2
U102926,ussd,101,established,established,small,1884.80812997617,9,3
U102927,app,10,cold_start,new,medium,20642.283073163784,19,2
U102928,ussd,444,established,established,medium,5358.391712830179,19,1
U102929,app,408,established,established,small,1783.3646459400336,19,8
U102930,ussd,495,established,established,medium,7373.103675653717,14,3
U102931,app,156,established,established,medium,6371.519462265514,19,2
U102932,app,673,established,established,small,1734.0812661014093,14,2
U102933,ussd,238,established,established,medium,13583.348798464544,14,3
U102934,app,249,established,established,small,1318.6308556259103,9,9
U102935,app,776,established,established,small,2414.7518454562937,10,6
U102936,ussd,623,established,established,medium,7723.932298816223,19,5
U102937,app,170,established,established,medium,8509.613151318714,10,4
U102938,app,734,established,established,small,500.0,17,3
U102939,app,757,established,established,small,2377.7009090147394,14,4
U102940,app,85,established,1-3mo,medium,8241.36826413619,9,7
U102941,ussd,866,established,established,medium,28852.999297333397,17,1
U102942,ussd,531,established,established,medium,25222.450066748883,19,3
U102943,ussd,92,established,established,small,4510.730090088581,12,8
U102944,app,3,cold_start,new,medium,5832.6204741308275,12,4
U102945,ussd,13,cold_start,new,small,2581.638801546501,12,3
U102946,ussd,347,established,established,small,4836.582610187435,12,2
U102947,app,791,established,established,small,3871.4062421817493,10,6
U102948,ussd,496,established,established,large,32452.696143539768,12,3
U102949,ussd,398,established,established,medium,7755.607433481561,9,7
U102950,ussd,118,established,established,medium,8089.815158296491,19,7
U102951,app,610,established,established,medium,11538.21972765157,12,3
U102952,app,442,established,established,medium,5019.581096154221,17,5
U102953,ussd,349,established,established,medium,7293.166191986683,10,5
U102954,ussd,832,established,established,small,2391.7169605776176,14,5
U102955,app,167,established,established,medium,23717.48021068554,19,8
U102956,app,663,established,established,small,1586.9413034841298,10,7
U102957,ussd,787,established,established,medium,7747.783536614005,17,4
U102958,app,451,established,established,medium,5824.430580837547,21,2
U102959,app,616,established,established,medium,7258.506394616106,17,3
U102960,ussd,129,established,established,small,2571.041177722639,19,5
U102961,app,429,established,established,small,3111.434133957467,19,2
U102962,app,525,established,established,small,4854.7978598161135,14,1
U102963,app,746,established,established,small,799.1997635847363,19,1
U102964,ussd,897,established,established,medium,14066.122509678447,19,1
U102965,app,12,cold_start,new,small,1184.8575909819112,10,5
U102966,ussd,649,established,established,medium,10963.134276980185,21,3
U102967,ussd,694,established,established,medium,13371.562023743509,9,2
U102968,ussd,194,established,established,medium,5271.008041281298,14,3
U102969,ussd,611,established,established,medium,21171.173962897443,9,2
U102970,ussd,418,established,established,medium,21653.301690881137,12,1
U102971,app,3,cold_start,new,medium,7356.877989723191,14,3
U102972,ussd,611,established,established,small,1222.5857190824129,10,5
U102973,ussd,240,established,established,medium,7053.053970621977,9,3
U102974,ussd,711,established,established,medium,5974.614581133569,19,2
U102975,app,300,established,established,medium,10189.948410814071,19,3
U102976,app,3,cold_start,new,small,4740.996048048821,12,9
U102977,ussd,93,established,established,small,3791.705432334149,21,2
U102978,app,390,established,established,medium,5214.7431051098165,17,3
U102979,ussd,528,established,established,large,51669.5533313644,14,2
U102980,app,3,cold_start,new,small,4217.797477740622,14,2
U102981,ussd,554,established,established,small,2612.9509550325483,14,2
U102982,ussd,137,established,established,medium,5629.962475606674,19,3
U102983,app,226,established,established,small,3350.5834680323164,17,6
U102984,app,595,established,established,small,3567.9174987984466,10,5
U102985,ussd,704,established,established,medium,5011.021260234726,12,3
U102986,app,110,established,established,medium,13101.257756222998,17,5
U102987,app,494,established,established,medium,15185.419895859835,12,7
U102988,ussd,455,established,established,small,1044.7594128030717,19,1
U102989,app,621,established,established,small,2000.4949563880537,19,2
U102990,ussd,110,established,established,medium,5700.194127839564,9,4
U102991,app,72,established,1-3mo,small,1534.951323627855,10,6
U102992,app,349,established,established,large,80783.89660123468,14,7
U102993,ussd,89,established,1-3mo,small,3319.6374641582165,10,2
U102994,app,440,established,established,small,3749.837622760762,21,4
U102995,app,793,established,established,medium,6153.210203525108,19,3
U102996,ussd,336,established,established,small,1328.3551464296138,19,2
U102997,ussd,245,established,established,small,933.3498367971671,12,3
U102998,ussd,287,established,established,medium,6670.008954440518,9,3
U102999,ussd,4,cold_start,new,medium,13202.241951353191,12,7
U103000,app,399,established,established,small,2772.6250052773394,14,3
U103001,app,651,established,established,small,1312.628737921495,19,2
U103002,ussd,527,established,established,medium,8555.086424897032,12,4
U103003,ussd,418,established,established,medium,8257.800923892693,9,2
U103004,ussd,715,established,established,medium,6188.132049688515,14,3
U103005,app,531,established,established,medium,5003.718280124251,12,7
U103006,app,330,established,established,small,1011.5584473427157,14,6
U103007,app,74,established,1-3mo,small,2918.8646225778475,9,1
U103008,ussd,3,cold_start,new,medium,7414.4401976360205,19,2
U103009,ussd,228,established,established,medium,5405.179743598157,9,4
U103010,app,391,established,established,medium,7117.643093540994,14,3
U103011,app,98,established,established,small,3714.93111484769,10,6
U103012,app,891,established,established,medium,17205.563253558998,21,10
U103013,app,832,established,established,small,2702.625767805193,14,9
U103014,ussd,872,established,established,small,2167.511047144009,14,3
U103015,ussd,731,established,established,medium,5407.131668373257,12,3
U103016,app,181,established,established,small,3021.8630888261596,17,1
U103017,ussd,532,established,established,small,4654.217791925493,17,3
U103018,ussd,433,established,established,medium,5978.032278316093,10,4
U103019,app,397,established,established,small,1951.0594107450688,14,6
U103020,app,458,established,established,medium,6768.650807167247,21,2
U103021,app,650,established,established,small,1648.8138789418608,12,4
